Pane,"Relative biomass",,,,,,,,,,,,,
Data,"Whiting B (Whiting)","Cod B (Cod)","Seal B (Seals)","1: Whales","2: Seals","3: Cod","4: Whiting","5: Mackerel","6: Anchovy","7: Shrimp","8: Benthos","9: Zooplankton","10: Phytoplankton","11: Detritus"
1970,,,,1,1,1,1,1,1,1,1,1,1,1
1970.08333333333,,,,1.00165355205536,0.995752692222595,1.00679194927216,0.994941413402557,0.997573494911194,0.989179015159607,0.995819211006165,0.978972792625427,0.779552698135376,0.712375342845917,0.86357307434082
1970.16666666667,,,,1.00319635868073,0.991068065166473,1.01307451725006,0.988985478878021,0.987567245960236,0.954216182231903,0.982574641704559,0.926961898803711,0.569490253925323,0.639796018600464,0.718496084213257
1970.25,,,,1.00484371185303,0.98599898815155,1.01957845687866,0.984463810920715,0.973830759525299,0.89667147397995,0.961308002471924,0.850967288017273,0.431599169969559,0.712394773960114,0.618137001991272
1970.33333333333,,,,1.00691032409668,0.980506062507629,1.02688300609589,0.985363602638245,0.962237060070038,0.814299046993256,0.931570887565613,0.763490617275238,0.364105939865112,0.864893913269043,0.575027644634247
1970.41666666667,,,,1.0095317363739,0.974415123462677,1.03456199169159,0.994387745857239,0.957959175109863,0.707910478115082,0.890923798084259,0.679817736148834,0.348588436841965,1.00802826881409,0.57575798034668
1970.5,0.801792219985265,1.67594623663261,0.627255879303482,1.01180744171143,0.967533707618713,1.04038333892822,1.00142395496368,0.950006306171417,0.620581686496735,0.83763462305069,0.613050937652588,0.364233821630478,1.0879921913147,0.597348213195801
1970.58333333333,,,,1.01377427577972,0.959805548191071,1.04370415210724,1.00455808639526,0.938408017158508,0.550595700740814,0.772863030433655,0.569103240966797,0.392039209604263,1.10761952400208,0.622174739837646
1970.66666666667,,,,1.0154812335968,0.951284289360046,1.04438781738281,1.0026171207428,0.92317807674408,0.49508410692215,0.700105726718903,0.546597421169281,0.418471306562424,1.09364974498749,0.641464293003082
1970.75,,,,1.01697957515717,0.942102015018463,1.04258227348328,0.994949758052826,0.904291927814484,0.450870007276535,0.623818278312683,0.540589988231659,0.437462687492371,1.07006371021271,0.653346657752991
1970.83333333333,,,,1.01831960678101,0.932449340820313,1.03851473331451,0.981199860572815,0.881783902645111,0.415197610855103,0.548482775688171,0.545863926410675,0.448956102132797,1.05013918876648,0.659623503684998
1970.91666666667,,,,1.01950216293335,0.922551035881042,1.03236103057861,0.960686564445496,0.855058312416077,0.38824787735939,0.477885067462921,0.558291852474213,0.455660134553909,1.03811943531036,0.663048565387726
1971,,,,1.0205305814743,0.912635028362274,1.0243204832077,0.93275249004364,0.823423326015472,0.370558530092239,0.41459059715271,0.574946224689484,0.460449755191803,1.03314697742462,0.665808022022247
1971.08333333333,,,,1.021444439888,0.902897596359253,1.01414442062378,0.89662104845047,0.786591827869415,0.36133548617363,0.35976505279541,0.593747913837433,0.46522718667984,1.03257155418396,0.66907674074173
1971.16666666667,,,,1.02220582962036,0.893476665019989,1.00282251834869,0.853315353393555,0.74813038110733,0.359339743852615,0.313494712114334,0.613300204277039,0.470834881067276,1.03387546539307,0.673181891441345
1971.25,,,,1.02276027202606,0.88444709777832,0.990823566913605,0.804191052913666,0.71112996339798,0.363200962543488,0.275064557790756,0.632523119449615,0.477404236793518,1.03548622131348,0.67799961566925
1971.33333333333,,,,1.02303349971771,0.87580531835556,0.978421032428741,0.756855905056,0.675936758518219,0.371659308671951,0.243391498923302,0.650620400905609,0.484760820865631,1.036740899086,0.683272659778595
1971.41666666667,,,,1.0229754447937,0.867545127868652,0.965986728668213,0.713420867919922,0.642785727977753,0.383625566959381,0.217305898666382,0.667039096355438,0.492692619562149,1.03757405281067,0.68881094455719
1971.5,,,,1.02254378795624,0.859650611877441,0.953926980495453,0.673814296722412,0.611826062202454,0.398193210363388,0.195721685886383,0.681472599506378,0.501076996326447,1.03815126419067,0.69453489780426
1971.58333333333,,,,1.02168929576874,0.852091908454895,0.942602157592773,0.637884914875031,0.583142638206482,0.414624512195587,0.177708670496941,0.693846821784973,0.509887635707855,1.03862762451172,0.700445711612701
1971.66666666667,,,,1.02035546302795,0.844831168651581,0.932293236255646,0.605430543422699,0.556771218776703,0.432327181100845,0.162508264183998,0.704287528991699,0.519148051738739,1.03905951976776,0.706577599048615
1971.75,,,,1.01847410202026,0.83782684803009,0.923172414302826,0.576540052890778,0.532710254192352,0.450828790664673,0.149521365761757,0.713072419166565,0.528882205486298,1.0394172668457,0.712958216667175
1971.83333333333,,,,1.016392827034,0.831036448478699,0.915301859378815,0.551987111568451,0.510992646217346,0.46975713968277,0.138285413384438,0.720573246479034,0.539083659648895,1.0396294593811,0.719588398933411
1971.91666666667,,,,1.01423680782318,0.82442444562912,0.908653974533081,0.532069623470306,0.491570353507996,0.488809913396835,0.128449082374573,0.727195858955383,0.549708008766174,1.03963363170624,0.72644317150116
1972,,,,1.0120165348053,0.817963242530823,0.903149604797363,0.516733944416046,0.474357634782791,0.507740676403046,0.119748912751675,0.733330130577087,0.560682892799377,1.03940069675446,0.73348081111908
1972.08333333333,,,,1.00973260402679,0.811632335186005,0.898189067840576,0.505380868911743,0.459664702415466,0.526335895061493,0.111981488764286,0.739257097244263,0.571926832199097,1.03894925117493,0.740656018257141
1972.16666666667,,,,1.00738143920898,0.805418014526367,0.894205808639526,0.497965574264526,0.447956413030624,0.544446706771851,0.105008140206337,0.74530827999115,0.583358824253082,1.03828966617584,0.74791944026947
1972.25,,,,1.00496697425842,0.799313366413116,0.891096532344818,0.494038373231888,0.439448326826096,0.561944007873535,0.0987202748656273,0.751664936542511,0.594894707202911,1.03745663166046,0.755223631858826
1972.33333333333,,,,1.00249767303467,0.793316185474396,0.888771593570709,0.493151038885117,0.434150665998459,0.578728199005127,0.0930355191230774,0.758426010608673,0.606462240219116,1.03649604320526,0.762528002262115
1972.41666666667,,,,0.999984800815582,0.787427663803101,0.887156784534454,0.494883716106415,0.431924045085907,0.594727516174316,0.0878894999623299,0.76561975479126,0.618004560470581,1.03545379638672,0.769800066947937
1972.5,,,,0.997440934181213,0.781651139259338,0.886192560195923,0.498857140541077,0.432533144950867,0.609897077083588,0.0832299292087555,0.773219525814056,0.629479706287384,1.03436923027039,0.777015686035156
1972.58333333333,,,,0.994878351688385,0.775990843772888,0.885831534862518,0.50473564863205,0.435690760612488,0.624217629432678,0.0790125504136086,0.781160235404968,0.640858292579651,1.0332715511322,0.784156799316406
1972.66666666667,,,,0.992308735847473,0.770451009273529,0.886035621166229,0.512224733829498,0.44108983874321,0.637694358825684,0.0751983597874641,0.789354383945465,0.652120292186737,1.03218078613281,0.791209995746613
1972.75,,,,0.989742517471313,0.765035390853882,0.886772930622101,0.521067142486572,0.448424905538559,0.650354385375977,0.0717520117759705,0.797705292701721,0.663251936435699,1.0311096906662,0.798165321350098
1972.83333333333,,,,0.987188458442688,0.759746611118317,0.888015449047089,0.531037092208862,0.457404792308807,0.662244498729706,0.06864083558321,0.806117534637451,0.674243927001953,1.03006505966187,0.80501526594162
1972.91666666667,,,,0.984653830528259,0.754585862159729,0.889736652374268,0.541935861110687,0.467759758234024,0.673427641391754,0.0658344030380249,0.814504563808441,0.685089349746704,1.02904891967773,0.811753869056702
1973,,,,0.982144594192505,0.749553263187408,0.891910552978516,0.553587079048157,0.479244321584702,0.683979034423828,0.0633043199777603,0.822793066501617,0.695781826972961,1.02805995941162,0.818375766277313
1973.08333333333,,,,0.979665040969849,0.745793402194977,0.894152879714966,0.565485596656799,0.491637110710144,0.693924069404602,0.0610152073204517,0.83076274394989,0.7063267827034,1.02713441848755,0.824888706207275
1973.16666666667,,,,0.977217078208923,0.742142081260681,0.896824538707733,0.577835738658905,0.504741847515106,0.703417241573334,0.05895034968853,0.838574707508087,0.716732978820801,1.02622008323669,0.831288695335388
1973.25,,,,0.974803626537323,0.738596856594086,0.899890005588531,0.590511083602905,0.518384695053101,0.712548136711121,0.0570878461003304,0.846205294132233,0.726973950862885,1.02529716491699,0.83756148815155
1973.33333333333,,,,0.972427010536194,0.735155165195465,0.903316199779511,0.60339879989624,0.532412230968475,0.721400082111359,0.055407952517271,0.853637278079987,0.737022340297699,1.0243661403656,0.843692004680634
1973.41666666667,,,,0.97008889913559,0.731813788414001,0.907072126865387,0.616398215293884,0.546690344810486,0.73004674911499,0.0538929253816605,0.860858380794525,0.746855735778809,1.02343499660492,0.849668860435486
1973.5,,,,0.96779066324234,0.728569447994232,0.911129474639893,0.629420340061188,0.561102628707886,0.738550186157227,0.0525269135832787,0.867861211299896,0.756457149982452,1.02251100540161,0.855484187602997
1973.58333333333,,,,0.965533494949341,0.72541868686676,0.915462255477905,0.642387509346008,0.575549364089966,0.746959030628204,0.0512957759201527,0.874641597270966,0.765812993049622,1.02159869670868,0.861131548881531
1973.66666666667,,,,0.963318467140198,0.722357928752899,0.920046806335449,0.65523225069046,0.58994597196579,0.755308091640472,0.050186924636364,0.881198048591614,0.774911642074585,1.02070093154907,0.86660635471344
1973.75,,,,0.961146533489227,0.719383478164673,0.92486172914505,0.667897164821625,0.604221522808075,0.763618469238281,0.0491891652345657,0.88753068447113,0.783742547035217,1.01981925964355,0.871903896331787
1973.83333333333,,,,0.959018647670746,0.716491878032684,0.929887592792511,0.680333971977234,0.618317544460297,0.77189826965332,0.0482925400137901,0.893640458583832,0.792296588420868,1.01895594596863,0.877020835876465
1973.91666666667,,,,0.95693576335907,0.713679552078247,0.935106933116913,0.692503273487091,0.632186412811279,0.780143797397614,0.0474881790578365,0.899528861045837,0.800566256046295,1.01811277866364,0.881954371929169
1974,,,,0.954898774623871,0.710943102836609,0.940503776073456,0.70437353849411,0.645790100097656,0.788341403007507,0.0467681847512722,0.905197441577911,0.808545827865601,1.01729261875153,0.88670289516449
1974.08333333333,,,,0.952908575534821,0.709371268749237,0.94488662481308,0.715696394443512,0.659100949764252,0.796599388122559,0.0461364202201366,0.910967469215393,0.81620991230011,1.01644086837769,0.891243577003479
1974.16666666667,,,,0.950968027114868,0.707865238189697,0.949419319629669,0.726691901683807,0.672096610069275,0.804735958576202,0.0455781035125256,0.916433691978455,0.823537945747375,1.01564812660217,0.895583808422089
1974.25,,,,0.949077129364014,0.706421315670013,0.954096555709839,0.737355709075928,0.684761762619019,0.81271755695343,0.0450870804488659,0.921599924564362,0.8305703997612,1.01493012905121,0.899744153022766
1974.33333333333,,,,0.947236120700836,0.705035865306854,0.958910882472992,0.747686445713043,0.697087466716766,0.820512235164642,0.0446577370166779,0.926480174064636,0.837337553501129,1.01427030563354,0.903740584850311
1974.41666666667,,,,0.945444881916046,0.703705310821533,0.963853418827057,0.757684946060181,0.709068834781647,0.828090012073517,0.0442849360406399,0.931094527244568,0.843853652477264,1.01364850997925,0.907581150531769
1974.5,,,,0.943703532218933,0.702426373958588,0.96891450881958,0.767353594303131,0.720703899860382,0.835423648357391,0.0439640395343304,0.935465514659882,0.850122153759003,1.01305055618286,0.911267936229706
1974.58333333333,,,,0.942011773586273,0.701195955276489,0.974083662033081,0.776696085929871,0.731992244720459,0.842489302158356,0.0436909012496471,0.939615309238434,0.856140375137329,1.01246964931488,0.91480028629303
1974.66666666667,,,,0.940369367599487,0.700011134147644,0.979350507259369,0.785716831684113,0.74293464422226,0.849266529083252,0.0434618331491947,0.943563640117645,0.861904799938202,1.01190423965454,0.918177008628845
1974.75,,,,0.938775718212128,0.698869287967682,0.984704792499542,0.794421017169952,0.75353217124939,0.855738937854767,0.0432735867798328,0.947326838970184,0.86741316318512,1.01135635375977,0.921398341655731
1974.83333333333,,,,0.937230229377747,0.697768092155457,0.990136861801147,0.802814066410065,0.763786315917969,0.861894130706787,0.043123297393322,0.95091724395752,0.872664928436279,1.01082754135132,0.924465000629425
1974.91666666667,,,,0.935732126235962,0.696705341339111,0.995637238025665,0.810901880264282,0.773698329925537,0.867724061012268,0.0430084392428398,0.954343676567078,0.877662003040314,1.01032090187073,0.927378952503204
