Pane,"Cumulative biomass",,,,,,,,,,
Data,"1: Whales","2: Seals","3: Cod","4: Whiting","5: Mackerel","6: Anchovy","7: Shrimp","8: Benthos","9: Zooplankton","10: Phytoplankton","11: Detritus"
1975.16666666667,0.0745206847786903,0.0423776842653751,3.03707981109619,1.49754011631012,0.961664140224457,6.18035411834717,0.0342616364359856,31.2171974182129,13.1932773590088,18.1658248901367,9.35407638549805
1975.25,0.0744146779179573,0.0423854403197765,3.0540144443512,1.50875437259674,0.971922814846039,6.21142673492432,0.0342521704733372,31.3029613494873,13.2560977935791,18.1580200195313,9.37867259979248
1975.33333333333,0.0743118301033974,0.0423947162926197,3.07102394104004,1.51948738098145,0.981769025325775,6.24072456359863,0.0342620573937893,31.3876972198486,13.3148059844971,18.1494827270508,9.40162086486816
1975.41666666667,0.074212059378624,0.0424054823815823,3.08808040618896,1.52974796295166,0.991197407245636,6.26829290390015,0.0342906899750233,31.470531463623,13.3691415786743,18.1410865783691,9.42285346984863
1975.5,0.0741152837872505,0.0424177087843418,3.10516238212585,1.53954756259918,1.00020384788513,6.29416608810425,0.0343374870717525,31.5504741668701,13.4192733764648,18.1333770751953,9.44245147705078
1975.58333333333,0.0740214288234711,0.0424313545227051,3.12225222587585,1.54890036582947,1.00878655910492,6.31837463378906,0.0344018042087555,31.6265964508057,13.4655590057373,18.1265621185303,9.46055603027344
1975.66666666667,0.073930412530899,0.0424463711678982,3.13933372497559,1.55782186985016,1.01694619655609,6.34095239639282,0.0344829075038433,31.6981506347656,13.5083827972412,18.1206398010254,9.47731590270996
1975.75,0.0738425701856613,0.042462695389986,3.15639090538025,1.56632852554321,1.02468574047089,6.36194181442261,0.0345799438655376,31.764627456665,13.5480899810791,18.1155033111572,9.49285697937012
1975.83333333333,0.0737594589591026,0.0424802601337433,3.17340803146362,1.57443642616272,1.03201198577881,6.38139867782593,0.0346919484436512,31.8257694244385,13.5849437713623,18.1109924316406,9.5072774887085
1975.91666666667,0.0736823976039886,0.042498990893364,3.19036769866943,1.58216047286987,1.03893268108368,6.39938354492188,0.0348178893327713,31.8815383911133,13.6191215515137,18.1069412231445,9.5206413269043
1976,0.0736124515533447,0.0425188057124615,3.20725178718567,1.58951354026794,1.04545664787292,6.41595983505249,0.0349566824734211,31.9320697784424,13.6507358551025,18.1032390594482,9.53299331665039
1976.08333333333,0.0735504254698753,0.0426050908863544,3.22233128547668,1.59535348415375,1.05159211158752,6.43062877655029,0.0351034551858902,31.9720153808594,13.6806163787842,18.1019248962402,9.54470634460449
1976.16666666667,0.0734968334436417,0.0426923036575317,3.23732852935791,1.60088396072388,1.05735170841217,6.44419956207275,0.0352598652243614,32.0093231201172,13.7094163894653,18.0997829437256,9.55593109130859
1976.25,0.0734520182013512,0.0427804067730904,3.25221681594849,1.60611689090729,1.06274616718292,6.4567756652832,0.0354252345860004,32.0444526672363,13.7362651824951,18.0967140197754,9.56635856628418
1976.33333333333,0.0734161660075188,0.0428693555295467,3.2669734954834,1.61106204986572,1.0677844285965,6.46843290328979,0.0355989299714565,32.0775947570801,13.7607049942017,18.0932064056396,9.57583618164063
1976.41666666667,0.0733893141150475,0.0429591163992882,3.2815797328949,1.61572861671448,1.07247567176819,6.47922325134277,0.0357804037630558,32.1087493896484,13.7826519012451,18.0897235870361,9.58434677124023
1976.5,0.0733713880181313,0.043049655854702,3.29602074623108,1.62012600898743,1.0768301486969,6.48918437957764,0.0359691865742207,32.1378021240234,13.8022384643555,18.0865364074707,9.59195137023926
1976.58333333333,0.0733622089028358,0.0431409440934658,3.31028461456299,1.62426471710205,1.08085918426514,6.49834394454956,0.0361648462712765,32.1646041870117,13.8196907043457,18.0837631225586,9.5987377166748
1976.66666666667,0.0733615309000015,0.0432329513132572,3.32436108589172,1.62815606594086,1.08457589149475,6.50672435760498,0.0363669544458389,32.189022064209,13.835262298584,18.0814208984375,9.60480308532715
1976.75,0.0733690410852432,0.0433256439864635,3.33824133872986,1.63181149959564,1.08799433708191,6.51434755325317,0.0365750715136528,32.2109909057617,13.8491954803467,18.0794715881348,9.61023902893066
1976.83333333333,0.0733843892812729,0.0434189923107624,3.3519172668457,1.63524258136749,1.09112954139709,6.52123737335205,0.0367887355387211,32.2305068969727,13.8616943359375,18.0778560638428,9.61512184143066
1976.91666666667,0.0734071806073189,0.0435129590332508,3.36538076400757,1.63846051692963,1.09399700164795,6.52742099761963,0.0370074808597565,32.2476463317871,13.8729343414307,18.0765075683594,9.61951637268066
1977,0.0734370052814484,0.0436075143516064,3.37862396240234,1.64147555828094,1.09661221504211,6.53293085098267,0.0372308269143105,32.2625465393066,13.8830518722534,18.0753593444824,9.62347412109375
1977.08333333333,0.0734734088182449,0.0437025688588619,3.38951802253723,1.64310252666473,1.09898960590363,6.53733348846436,0.0374551191926003,32.270866394043,13.8928546905518,18.07643699646,9.62734603881836
1977.16666666667,0.0735158696770668,0.0437980219721794,3.40022754669189,1.64459705352783,1.10114681720734,6.54129838943481,0.0376822128891945,32.2790641784668,13.9028654098511,18.0764274597168,9.63125038146973
1977.25,0.0735639184713364,0.0438938699662685,3.41073870658875,1.64597249031067,1.10309815406799,6.54489660263062,0.0379119887948036,32.2873878479004,13.9121398925781,18.0753593444824,9.63484477996826
1977.33333333333,0.073617085814476,0.0439901016652584,3.4210410118103,1.64723908901215,1.10485506057739,6.54817199707031,0.038144338876009,32.2958145141602,13.9201879501343,18.0737457275391,9.63795852661133
1977.41666666667,0.0736749395728111,0.0440867133438587,3.43112730979919,1.64840614795685,1.10642802715302,6.55114936828613,0.0383791998028755,32.304141998291,13.926887512207,18.0720596313477,9.64055633544922
1977.5,0.0737370550632477,0.0441837050020695,3.440993309021,1.64948260784149,1.10782754421234,6.5538387298584,0.0386165343225002,32.3120918273926,13.9323406219482,18.0705680847168,9.6426830291748
1977.58333333333,0.0738030523061752,0.0442810691893101,3.45063734054565,1.65047752857208,1.10906457901001,6.5562424659729,0.0388562940061092,32.3193740844727,13.9367446899414,18.0693969726563,9.64441394805908
1977.66666666667,0.0738725662231445,0.0443787984549999,3.46005868911743,1.65139997005463,1.11015045642853,6.55836057662964,0.0390984006226063,32.3257522583008,13.9403228759766,18.0685577392578,9.64583206176758
