"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 10/6/1920)"
Date,"7/9/2026 2:52:03 PM"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,"C:/Users/ANC/OneDrive - NIVA/Projects/2025/2025CLIMAX/WP1/RPackage/ecocx/inst/extdata/anchovy_bay_ecosim_ex.eiixml"
"<HEADER ecosim/>"
EcosimScenario,"Scene 1"
TimeSeries,-
StartYear,0
"<HEADER end/>"

Data,"Prey of Whiting"

timestep\group,Cod,Whiting,Anchovy,Shrimp,Benthos,
1,0.0514636,0.050859746,0.45181015,0.010184214,0.43568233
2,0.048858464,0.05282494,0.45607686,0.010492961,0.43174678
3,0.0449861,0.052140683,0.47421733,0.010213851,0.41844204
4,0.039250195,0.047459938,0.51442754,0.009262277,0.3896
5,0.033845685,0.0410269,0.5616451,0.0082256785,0.35525668
6,0.03536344,0.040836494,0.53913033,0.008765679,0.37590405
7,0.038521256,0.04292632,0.52509993,0.009391233,0.38406125
8,0.043658625,0.0472538,0.51605684,0.010012202,0.38301858
9,0.05087086,0.053688414,0.5075713,0.010429702,0.37743977
10,0.059953023,0.06190984,0.4965542,0.010464568,0.37111837
11,0.07142116,0.07234497,0.47408184,0.010214494,0.3719375
12,0.08508219,0.08523379,0.4390692,0.009724964,0.38088983
13,0.099399924,0.09972414,0.39798617,0.0089908475,0.39389893
14,0.11242764,0.11424296,0.35674542,0.008099748,0.4084842
15,0.1229364,0.1266266,0.3196687,0.007168423,0.42359987
16,0.13160159,0.12547226,0.29244274,0.0063611474,0.4441223
17,0.13755202,0.11999213,0.27171788,0.005633366,0.4651046
18,0.14027844,0.11418108,0.25628906,0.0049822787,0.484269
19,0.13994068,0.108380735,0.24588516,0.004416749,0.5013767
20,0.13700345,0.1028063,0.23999113,0.003933485,0.51626563
21,0.13217926,0.09697049,0.23815417,0.0035255814,0.5291705
22,0.1263203,0.089605175,0.24008861,0.0031855684,0.54080033
23,0.11994284,0.08150757,0.24498487,0.0028978973,0.55066687
24,0.11342594,0.073322825,0.25213987,0.0026504642,0.5584609
25,0.10698634,0.06547954,0.26097846,0.0024344025,0.5641213
26,0.10068242,0.058313552,0.2709834,0.0022431242,0.56777745
27,0.09477475,0.05195061,0.28166005,0.0020715848,0.56954306
28,0.08930173,0.046436306,0.2926225,0.0019164301,0.569723
29,0.08426619,0.041748885,0.3035513,0.0017753585,0.56865823
30,0.079650484,0.037827693,0.3141893,0.0016467833,0.5666857
31,0.07542715,0.03459333,0.32433793,0.0015295825,0.564112
32,0.07156621,0.031961016,0.33385134,0.0014229089,0.5611986
33,0.068039045,0.029848587,0.3426312,0.0013260584,0.5581551
34,0.06482026,0.028180795,0.3506197,0.0012383893,0.55514085
35,0.06188796,0.02689114,0.35779384,0.0011592731,0.55226785
36,0.059223063,0.025922282,0.36415866,0.0010880766,0.54960793
37,0.056795917,0.02521447,0.3697766,0.0010241903,0.5471888
38,0.054388303,0.024743408,0.3747366,0.0009670839,0.5451646
39,0.052252732,0.024467062,0.37899956,0.0009159883,0.54336464
40,0.050363433,0.024356812,0.38263026,0.0008702507,0.5417793
41,0.04869553,0.02438831,0.38570186,0.000829276,0.540385
42,0.047225382,0.024540633,0.38829252,0.00079252105,0.539149
43,0.045930713,0.024795566,0.39048168,0.00075949496,0.5380325
44,0.044790953,0.025137063,0.39234653,0.0007297592,0.53699565
45,0.0437874,0.025550812,0.39395946,0.0007029263,0.5359994
46,0.042903204,0.026023861,0.39538586,0.0006786561,0.5350084
47,0.0421234,0.026544401,0.3966835,0.0006566529,0.53399205
48,0.04143487,0.027101621,0.39790124,0.00063666055,0.5329256
49,0.04076761,0.027671598,0.39906734,0.00061848393,0.53187495
50,0.040460836,0.028252976,0.4001177,0.0006018058,0.53056675
51,0.040125456,0.028836517,0.4012252,0.0005865431,0.52922636
52,0.039777603,0.029417029,0.4024035,0.00057261,0.5278293
53,0.039430175,0.029990375,0.4036547,0.000559915,0.52636486
54,0.03909322,0.030553348,0.4049712,0.00054836774,0.52483386
55,0.03877426,0.031103533,0.40633947,0.0005378828,0.52324486
56,0.038478598,0.03163915,0.4077424,0.00052837806,0.5216114
57,0.03820974,0.032158934,0.40916145,0.0005197777,0.51995003
58,0.037969712,0.032662068,0.4105782,0.0005120112,0.51827806
59,0.03775946,0.0331481,0.41197523,0.0005050155,0.5166122
60,0.03757921,0.03361697,0.41333693,0.00049873395,0.51496816
61,0.037439823,0.03405137,0.41470623,0.000493152,0.5133095
62,0.036995225,0.03447824,0.41614094,0.00048826763,0.5118974
63,0.036667492,0.03488668,0.4174639,0.00048401736,0.5104979
64,0.03643441,0.035278074,0.41866025,0.0004803139,0.5091469
65,0.036277257,0.03565283,0.41972908,0.0004770898,0.50786364
66,0.036180604,0.036010742,0.4206793,0.00047429226,0.50665516
67,0.036132183,0.036351454,0.42152455,0.00047188252,0.5055199
68,0.0361227,0.03667487,0.4222802,0.0004698355,0.5044524
69,0.036145356,0.036981314,0.42296016,0.0004681353,0.503445
70,0.036195435,0.037271596,0.42357612,0.0004667718,0.50249004
71,0.036269754,0.03754694,0.42413726,0.00046573725,0.50158036
72,0.036366176,0.037808817,0.42465028,0.00046502324,0.5007097
73,0.036470156,0.038037784,0.4251556,0.00046464946,0.49987188
74,0.036468554,0.03826022,0.42566878,0.00046459498,0.49913782
75,0.03651202,0.038467657,0.42613202,0.00046484912,0.4984235
76,0.036593854,0.038662717,0.42654008,0.00046537592,0.49773803
77,0.036707807,0.03884696,0.42689404,0.00046614095,0.49708503
78,0.036848243,0.03902114,0.42719913,0.0004671131,0.49646437
79,0.03701032,0.03918558,0.42746228,0.00046826637,0.49587357
80,0.03719004,0.039340384,0.42769077,0.0004695811,0.49530917
81,0.037384287,0.03948575,0.4278909,0.00047104343,0.49476808
82,0.037590683,0.03962193,0.4280675,0.00047264344,0.49424723
83,0.0378075,0.039749373,0.42822406,0.00047437422,0.4937447
84,0.038033452,0.03986862,0.42836273,0.00047623023,0.49325895
85,0.03824953,0.03995742,0.42851883,0.00047823912,0.49279597
86,0.038368423,0.040043235,0.42869827,0.0004803834,0.49240974
87,0.038512714,0.04011657,0.428852,0.000482664,0.492036
88,0.038678225,0.04017994,0.42897287,0.00048505954,0.49168384
89,0.0388607,0.040234886,0.4290606,0.00048754786,0.4913563
90,0.039056085,0.04028224,0.42911905,0.00049010915,0.49105257
91,0.0392608,0.040322486,0.42915437,0.0004927279,0.49076962
92,0.039471988,0.040356014,0.42917264,0.0004953946,0.490504
93,0.039687455,0.0403833,0.42917916,0.00049810467,0.49025202
94,0.039905664,0.04040496,0.4291777,0.00050085643,0.49001083
95,0.040125605,0.040421754,0.42917067,0.000503651,0.48977828
96,0.040346675,0.04043457,0.4291591,0.0005064897,0.48955312
97,0.04053036,0.04042159,0.42916363,0.0005094011,0.489375
98,0.04076519,0.04040564,0.4291414,0.0005123409,0.48917544
99,0.040976975,0.040380053,0.4291268,0.00051532884,0.48900077
100,0.041170944,0.040348023,0.42911524,0.0005183718,0.48884746
101,0.041351054,0.040312182,0.4291025,0.0005214697,0.48871273
102,0.041520238,0.040274676,0.42908588,0.00052461895,0.4885946
103,0.04168058,0.040237114,0.42906362,0.00052781386,0.48849088
104,0.041833486,0.040200647,0.42903504,0.000531048,0.48839977
105,0.04197993,0.04016602,0.4289996,0.00053431507,0.4883201
106,0.04212047,0.040133715,0.42895806,0.00053761015,0.48825017
107,0.04225548,0.04010392,0.42891094,0.00054092886,0.48818874
108,0.04238519,0.04007667,0.428859,0.00054426846,0.4881349
109,0.042483952,0.040026836,0.42883962,0.00054766843,0.4881019
110,0.042480867,0.03998317,0.42885518,0.00055111,0.4881297
111,0.042485945,0.039934564,0.4288627,0.0005545993,0.48816225
112,0.04249744,0.039882954,0.4288556,0.0005581225,0.4882059
113,0.042512983,0.039829254,0.42883402,0.0005616651,0.48826203
114,0.042530082,0.039773803,0.42880204,0.00056521426,0.48832878
115,0.04254646,0.03971663,0.42876512,0.00056876265,0.48840302
116,0.04256037,0.03965771,0.4287291,0.00057230814,0.48848054
117,0.042570557,0.039597087,0.42869833,0.0005758539,0.4885582
118,0.042576376,0.039535016,0.42867592,0.00057940674,0.48863325
119,0.042577565,0.03947189,0.42866352,0.0005829757,0.48870403
120,0.04257418,0.03940821,0.4286615,0.00058657007,0.48876953
121,0.04251791,0.03932019,0.42868945,0.0005902324,0.48888227
122,0.042554654,0.039230637,0.42868543,0.0005939004,0.48893544
123,0.042551003,0.03913288,0.42870986,0.00059761485,0.48900864
124,0.042515483,0.039030157,0.4287578,0.0006013988,0.48909515
125,0.042455006,0.038925238,0.42882422,0.0006052653,0.48919028
126,0.042375132,0.03882041,0.42890447,0.0006092212,0.48929074
127,0.042280085,0.038717374,0.42899498,0.000613269,0.48939434
128,0.042173088,0.038617354,0.42909312,0.00061740965,0.489499
129,0.04205646,0.03852107,0.4291974,0.00062164286,0.4896034
130,0.041931927,0.03842886,0.42930764,0.00062596815,0.4897056
131,0.041800693,0.038340785,0.42942417,0.00063038664,0.48980397
132,0.041663658,0.038256664,0.42954782,0.00063490064,0.48989692
133,0.04147687,0.038151227,0.42970416,0.0006395547,0.4900282
134,0.041340962,0.038048405,0.42984658,0.00064428983,0.49011976
135,0.041175243,0.037939735,0.43001527,0.00064914476,0.4902206
136,0.04098674,0.0378276,0.4302066,0.0006541396,0.49032488
137,0.040781077,0.03771397,0.43041787,0.00065928797,0.49042776
138,0.040562708,0.037600413,0.43064752,0.0006645993,0.49052477
139,0.040335078,0.03748813,0.4308942,0.00067008106,0.49061257
140,0.04010095,0.03737801,0.43115684,0.00067574036,0.4906884
141,0.03986245,0.03727074,0.43143532,0.0006815848,0.49074987
142,0.03962127,0.03716674,0.43172896,0.0006876224,0.49079543
143,0.03937877,0.03706636,0.43203747,0.0006938624,0.49082354
144,0.03913608,0.03696982,0.4323607,0.0007003153,0.4908331
145,0.038871486,0.03685025,0.43274313,0.00070705335,0.4908281
146,0.03846592,0.03673945,0.4331963,0.0007140628,0.49088427
147,0.03809081,0.036625843,0.4336506,0.0007213754,0.49091128
148,0.037741717,0.036511585,0.4340975,0.00072897074,0.49092028
149,0.037413873,0.036397625,0.43453807,0.0007368292,0.49091363
150,0.037102826,0.03628423,0.43497932,0.000744936,0.49088866
151,0.036804963,0.036171436,0.43542945,0.00075328676,0.49084082
152,0.03651766,0.036059394,0.43589604,0.00076188945,0.490765
153,0.036239363,0.035948563,0.436384,0.00077076233,0.49065736
154,0.035969377,0.03583977,0.4368953,0.0007799311,0.49051565
155,0.035707682,0.035734147,0.4374291,0.0007894246,0.4903396
156,0.035454694,0.03563306,0.4379818,0.0007992731,0.49013117
157,0.03517844,0.03551122,0.43858182,0.00080956233,0.489919
158,0.034876082,0.035398565,0.43920252,0.0008202584,0.4897026
159,0.034584787,0.03528656,0.43982494,0.00083142,0.48947224
160,0.03430583,0.035178754,0.44043595,0.0008430532,0.48923635
161,0.034039408,0.035077564,0.441029,0.00085515523,0.48899886
162,0.033785082,0.034984536,0.44160205,0.00086772005,0.48876056
163,0.03354214,0.034900527,0.44215587,0.00088074355,0.48852077
164,0.03330985,0.034826025,0.44269222,0.0008942267,0.48827764
165,0.033087656,0.034761276,0.44321322,0.0009081768,0.48802975
166,0.032875158,0.034706376,0.44372025,0.00092260574,0.4877756
167,0.032672167,0.0346614,0.44421443,0.0009375298,0.4875145
168,0.032478616,0.034626354,0.44469565,0.0009529668,0.4872464
169,0.03225032,0.034574386,0.44518286,0.00096898444,0.48702344
170,0.03210642,0.034531444,0.44562456,0.0009855164,0.48675203
171,0.031941053,0.034488395,0.4460701,0.0010026033,0.48649788
172,0.031762596,0.0344478,0.44651446,0.0010202904,0.48625487
173,0.03157742,0.034411725,0.4469531,0.0010386059,0.48601913
174,0.031390235,0.034381747,0.44738233,0.001057568,0.48578817
175,0.03120437,0.034358896,0.4477991,0.0010771861,0.48556042
176,0.031022122,0.03434375,0.4482021,0.0010974652,0.48533458
177,0.030844945,0.034336444,0.4485907,0.0011184076,0.48510954
178,0.030673722,0.034336798,0.4489654,0.0011400145,0.48488408
179,0.030508913,0.034344375,0.44932735,0.0011622888,0.4846571
180,0.030350743,0.034358606,0.44967774,0.0011852338,0.48442763
181,0.03014784,0.034350906,0.45002934,0.0012089019,0.48426306
182,0.030089842,0.034346525,0.45031548,0.0012331987,0.48401496
183,0.029988345,0.034335658,0.4506252,0.0012581343,0.48379266
