"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 10/6/1920)"
Date,"7/9/2026 2:52:03 PM"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,"C:/Users/ANC/OneDrive - NIVA/Projects/2025/2025CLIMAX/WP1/RPackage/ecocx/inst/extdata/anchovy_bay_ecosim_ex.eiixml"
"<HEADER ecosim/>"
EcosimScenario,"Scene 1"
TimeSeries,-
StartYear,0
"<HEADER end/>"

Data,"Prey of Seals"

timestep\group,Cod,Whiting,Shrimp,Benthos,
1,0.041445103,0.0511985,0.010252051,0.8971043
2,0.041510783,0.05349688,0.010627579,0.8943648
3,0.041943405,0.05590219,0.010934345,0.89122003
4,0.042642463,0.05812078,0.011173063,0.8880637
5,0.043829516,0.060076818,0.011422372,0.88467133
6,0.045717284,0.06121247,0.0117020905,0.88136816
7,0.0486609,0.06387614,0.011862213,0.8756007
8,0.05249612,0.06762207,0.011753605,0.86812824
9,0.05698527,0.07203438,0.011287328,0.859693
10,0.06172074,0.07656054,0.0104781855,0.8512405
11,0.06616273,0.0804528,0.009429978,0.84395444
12,0.06983907,0.08330371,0.008278741,0.83857846
13,0.07241229,0.084777325,0.0071479147,0.8356624
14,0.07373014,0.0845456,0.0061214087,0.8356029
15,0.073954664,0.08244048,0.005237897,0.838367
16,0.07341016,0.07690823,0.0045106844,0.8451709
17,0.07226571,0.07104403,0.003910406,0.85277987
18,0.070670865,0.0657973,0.003417047,0.8601148
19,0.06877315,0.061174743,0.0030132052,0.8670389
20,0.066698916,0.057142697,0.0026821208,0.87347627
21,0.06455261,0.05353996,0.0024093825,0.87949806
22,0.062423557,0.050081767,0.002183186,0.8853115
23,0.060363848,0.04685959,0.001993119,0.8907835
24,0.05840249,0.04390761,0.0018311598,0.8958587
25,0.05652879,0.041206066,0.0016912885,0.9005739
26,0.054733116,0.038767844,0.0015687651,0.90493023
27,0.053051796,0.036573544,0.0014601295,0.9089145
28,0.051477857,0.034610488,0.0013628267,0.9125488
29,0.050002225,0.032870308,0.0012749984,0.9158525
30,0.048615385,0.0313477,0.0011953017,0.91884166
31,0.047308493,0.030038236,0.0011227544,0.92153054
32,0.04607431,0.028936403,0.0010566233,0.9239327
33,0.044907503,0.028034482,0.0009963342,0.9260617
34,0.04380471,0.02732222,0.00094141247,0.92793167
35,0.042764276,0.026787076,0.0008914407,0.9295572
36,0.04178582,0.026414981,0.00084603566,0.93095315
37,0.04086196,0.026180176,0.0008048929,0.932153
38,0.039910924,0.026080078,0.00076760445,0.93324137
39,0.03903997,0.026096623,0.0007338212,0.9341296
40,0.038246483,0.026215669,0.00070321007,0.93483466
41,0.03752731,0.02642397,0.0006754702,0.93537325
42,0.036878873,0.026709259,0.0006503282,0.9357615
43,0.0362972,0.0270602,0.00062753615,0.936015
44,0.035778143,0.027466401,0.00060687074,0.93614864
45,0.035317414,0.027918238,0.00058813026,0.93617624
46,0.0349108,0.028406909,0.0005711346,0.9361112
47,0.03455416,0.028924285,0.00055572175,0.93596584
48,0.034243573,0.029462941,0.00054174796,0.93575174
49,0.0339233,0.02999795,0.0005290619,0.9355497
50,0.033793364,0.030539818,0.0005175738,0.93514925
51,0.033656325,0.031081095,0.0005072014,0.9347554
52,0.03352031,0.031618677,0.00049787154,0.9343631
53,0.03339136,0.03214985,0.0004895062,0.93396926
54,0.03327387,0.032672256,0.0004820273,0.9335718
55,0.033170823,0.03318387,0.00047535988,0.93316996
56,0.033084083,0.033683036,0.00046943355,0.93276346
57,0.033014677,0.034168415,0.00046418377,0.93235266
58,0.032962956,0.034639027,0.0004595525,0.93193847
59,0.032928813,0.035094153,0.000455488,0.9315216
60,0.032911856,0.035533395,0.00045194477,0.9311028
61,0.032924287,0.035941344,0.00044895947,0.93068534
62,0.03276558,0.036335923,0.000446406,0.93045205
63,0.032666538,0.036710862,0.0004442499,0.93017834
64,0.032615714,0.037066583,0.0004424411,0.92987525
65,0.03260374,0.037403636,0.00044094608,0.92955166
66,0.032623094,0.037722707,0.00043974444,0.9292145
67,0.03266793,0.038024664,0.00043882325,0.9288686
68,0.032733865,0.03831047,0.00043817516,0.92851746
69,0.03281767,0.038581204,0.00043779486,0.92816335
70,0.032917067,0.038838144,0.00043767772,0.92780715
71,0.033030458,0.039082494,0.00043781675,0.9274492
72,0.033156674,0.039315492,0.00043820334,0.92708963
73,0.033283733,0.039517675,0.0004388704,0.9267597
74,0.033348914,0.039711967,0.00043975157,0.9264993
75,0.03343861,0.039893422,0.00044083563,0.92622715
76,0.033548698,0.040063374,0.00044209717,0.9259458
77,0.03367561,0.040222887,0.00044351592,0.9256579
78,0.03381634,0.04037281,0.00044507618,0.9253658
79,0.033968333,0.04051377,0.00044676536,0.9250711
80,0.034129575,0.04064633,0.0004485752,0.9247755
81,0.03429841,0.040771004,0.00045049845,0.9244801
82,0.0344736,0.04088826,0.0004525296,0.9241856
83,0.034654118,0.040998552,0.00045466342,0.9238926
84,0.034839172,0.041102353,0.00045689393,0.92360157
85,0.035012573,0.041177604,0.00045926016,0.9233506
86,0.035128616,0.04124872,0.00046170372,0.923161
87,0.035257306,0.041310288,0.0004642226,0.9229682
88,0.035395917,0.041363563,0.0004668016,0.9227737
89,0.03554206,0.041409645,0.00046943015,0.9225789
90,0.03569367,0.04144943,0.00047210045,0.9223848
91,0.03584908,0.04148371,0.0004748091,0.9221924
92,0.03600693,0.04151317,0.0004775543,0.9220023
93,0.03616624,0.041538466,0.00048033628,0.9218149
94,0.03632626,0.04156021,0.0004831553,0.9216304
95,0.03648644,0.041578967,0.0004860115,0.9214486
96,0.036646407,0.041595273,0.00048890396,0.9212694
97,0.036770627,0.041585516,0.00049184903,0.921152
98,0.036922764,0.04157449,0.000494823,0.92100793
99,0.037061054,0.041558284,0.00049783324,0.9208829
100,0.03718832,0.0415386,0.00050087966,0.9207722
101,0.037306696,0.041516844,0.00050395913,0.9206725
102,0.037417755,0.041494094,0.0005070678,0.9205811
103,0.037522644,0.04147123,0.00051020115,0.92049587
