"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 10/6/1920)"
Date,"7/9/2026 2:52:03 PM"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,"C:/Users/ANC/OneDrive - NIVA/Projects/2025/2025CLIMAX/WP1/RPackage/ecocx/inst/extdata/anchovy_bay_ecosim_ex.eiixml"
"<HEADER ecosim/>"
EcosimScenario,"Scene 1"
TimeSeries,-
StartYear,0
"<HEADER end/>"

Data,Biomass

timestep\group,1,2,3,4,5,6,7,8,9,10,11
87,0.07356391,0.04389387,3.410739,1.645973,1.1030974,6.544895,0.037911996,32.28739,13.912138,18.075363,9.634845
88,0.07361708,0.0439901,3.4210413,1.6472396,1.1048543,6.548171,0.038144346,32.29582,13.920183,18.07375,9.637957
89,0.07367493,0.044086713,3.4311275,1.6484066,1.1064273,6.5511484,0.038379207,32.30415,13.926884,18.07206,9.640554
90,0.07373705,0.044183705,3.4409935,1.6494831,1.1078268,6.553838,0.03861654,32.3121,13.932338,18.070568,9.642681
91,0.073803045,0.04428107,3.4506376,1.650478,1.1090639,6.5562415,0.038856305,32.31938,13.936741,18.0694,9.644412
92,0.07387256,0.0443788,3.460059,1.6514004,1.1101497,6.558359,0.039098416,32.32576,13.940318,18.068565,9.645832
93,0.07394525,0.04447689,3.4692578,1.6522591,1.1110964,6.5601926,0.03934275,32.33108,13.943277,18.06803,9.647016
94,0.0740208,0.044575326,3.478234,1.6530616,1.1119157,6.561748,0.039589137,32.335285,13.945794,18.067734,9.648029
95,0.07409894,0.044674095,3.4869876,1.6538147,1.1126194,6.563038,0.03983738,32.338406,13.948008,18.067604,9.648924
96,0.07417937,0.04477318,3.495518,1.6545234,1.1132188,6.56408,0.04008725,32.340546,13.950022,18.067577,9.649736
97,0.074261844,0.04487257,3.5004826,1.6542383,1.1137252,6.565126,0.04034014,32.344032,13.952063,18.068115,9.6505375
98,0.074346125,0.044972267,3.505278,1.6539629,1.1141498,6.56597,0.04059486,32.346558,13.954355,18.068558,9.651447
99,0.074431986,0.045072246,3.509912,1.6537116,1.1145028,6.566658,0.04085122,32.34837,13.956797,18.068817,9.652412
100,0.074519195,0.04517249,3.5143895,1.6534936,1.114793,6.5672355,0.041109055,32.349724,13.95932,18.068932,9.653404
101,0.074607536,0.04527298,3.518715,1.6533139,1.1150278,6.567746,0.041368242,32.35085,13.961897,18.068933,9.654413
102,0.07469682,0.04537371,3.5228918,1.6531737,1.1152141,6.5682306,0.041628707,32.35194,13.964519,18.06887,9.655436
103,0.07478685,0.045474675,3.526924,1.6530722,1.1153578,6.568725,0.04189043,32.35315,13.967209,18.068775,9.656481
104,0.07487747,0.04557587,3.5308151,1.653007,1.1154643,6.5692625,0.042153437,32.35459,13.970005,18.068676,9.657568
105,0.07496853,0.045677293,3.5345695,1.6529746,1.1155388,6.5698724,0.042417783,32.35635,13.972958,18.0686,9.658715
106,0.07505989,0.045778953,3.5381916,1.6529711,1.1155863,6.570581,0.042683557,32.358486,13.976135,18.068552,9.659949
107,0.07515143,0.045880847,3.5416858,1.6529926,1.1156114,6.571413,0.042950876,32.361057,13.9796095,18.068548,9.661298
108,0.07524303,0.045982987,3.545057,1.6530352,1.115619,6.5723925,0.04321987,32.36411,13.983453,18.068584,9.662789
109,0.07533458,0.046085324,3.5456445,1.6518208,1.1156126,6.573145,0.04348761,32.36392,13.9884615,18.07079,9.664765
110,0.075425886,0.0461878,3.5462053,1.6506796,1.1156001,6.57424,0.043756485,32.365868,13.995153,18.071812,9.667351
111,0.07551684,0.046290442,3.546737,1.6496162,1.1155858,6.5757327,0.04402702,32.370075,14.002592,18.071735,9.670204
112,0.075607345,0.046393283,3.5472386,1.6486328,1.1155723,6.5776515,0.04429971,32.37644,14.010312,18.071074,9.673161
113,0.0756973,0.046496347,3.5477123,1.6477306,1.1155618,6.580006,0.04457509,32.3847,14.018206,18.070269,9.676189
114,0.075786635,0.046599664,3.5481625,1.6469116,1.115557,6.582793,0.044853713,32.394554,14.026365,18.06958,9.679328
115,0.07587528,0.046703264,3.5485947,1.6461781,1.1155614,6.586003,0.045136113,32.405697,14.034979,18.06911,9.68265
116,0.0759632,0.04680717,3.5490153,1.6455328,1.1155797,6.589624,0.045422785,32.417896,14.044249,18.068878,9.68623
117,0.07605034,0.046911404,3.5494308,1.6449785,1.1156178,6.593648,0.04571418,32.431,14.054358,18.068829,9.690134
118,0.07613668,0.047015987,3.5498471,1.6445175,1.1156815,6.598072,0.0460107,32.44495,14.065458,18.068893,9.694419
