"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 10/6/1920)"
Date,"7/9/2026 2:52:03 PM"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,"C:/Users/ANC/OneDrive - NIVA/Projects/2025/2025CLIMAX/WP1/RPackage/ecocx/inst/extdata/anchovy_bay_ecosim_ex.eiixml"
"<HEADER ecosim/>"
EcosimScenario,"Scene 1"
TimeSeries,-
StartYear,0
"<HEADER end/>"

Data,ConsumptionBiomass

timestep\group,1,2,3,4,5,6,7,8,9,10,11
55,6.962107,15.04812,2.9408474,3.3448145,4.735671,9.28354,12.093148,11.834352,140.97978,0,0
56,7.0674496,15.051372,2.942879,3.333397,4.711983,9.271435,12.094821,11.834825,140.93839,0,0
57,7.172172,15.054672,2.94412,3.322982,4.6902575,9.260071,12.0965395,11.83516,140.89706,0,0
58,7.2759314,15.058075,2.9446793,3.313454,4.670232,9.249549,12.09834,11.83527,140.85616,0,0
59,7.3784056,15.061565,2.9446504,3.3047032,4.651671,9.239941,12.100209,11.835119,140.81596,0,0
60,7.479294,15.06509,2.9441094,3.2966275,4.6343484,9.231302,12.102101,11.834731,140.7768,0,0
61,7.576392,15.061005,3.01175,3.2908506,4.617743,9.226165,12.098516,11.838868,140.74918,0,0
62,7.6657276,15.056092,3.003914,3.2846508,4.602611,9.223266,12.096619,11.842537,140.73236,0,0
63,7.7539277,15.056863,2.9969332,3.2788773,4.588134,9.220843,12.097593,11.844154,140.69907,0,0
64,7.84038,15.060281,2.9906507,3.2734408,4.573994,9.218121,12.099938,11.84379,140.65636,0,0
65,7.924852,15.064795,2.9849615,3.268353,4.5601606,9.214879,12.102847,11.84193,140.61137,0,0
66,8.007298,15.069526,2.9797635,3.2636504,4.546745,9.211224,12.105802,11.839203,140.56853,0,0
67,8.087727,15.073909,2.9749393,3.2593515,4.5338984,9.207376,12.108442,11.836188,140.52979,0,0
68,8.166114,15.0776205,2.9703622,3.2554338,4.5217185,9.203564,12.1105385,11.83333,140.49538,0,0
69,8.241835,15.080492,2.965902,3.251847,4.510278,9.199963,12.111958,11.830907,140.46475,0,0
70,8.313023,15.0824795,2.9614456,3.248521,4.4995904,9.196666,12.112686,11.829047,140.43697,0,0
71,8.379594,15.08366,2.9569,3.2453842,4.489631,9.193696,12.112766,11.827765,140.4111,0,0
72,8.441475,15.08415,2.952201,3.2423735,4.480356,9.191033,12.112298,11.826993,140.38638,0,0
73,8.497165,15.080238,2.9745483,3.2412326,4.471618,9.189814,12.10929,11.828614,140.36995,0,0
74,8.546002,15.075798,2.9682407,3.239778,4.463799,9.189719,12.106782,11.830635,140.36018,0,0
75,8.590606,15.073778,2.9620667,3.238252,4.456497,9.189672,12.105315,11.832031,140.34134,0,0
76,8.63092,15.072962,2.9559956,3.236638,4.4495583,9.189273,12.104409,11.832672,140.3178,0,0
77,8.667133,15.072784,2.9500387,3.2349875,4.442973,9.188411,12.103833,11.832665,140.29337,0,0
78,8.699528,15.07292,2.9442108,3.233368,4.4367957,9.187145,12.1034355,11.832221,140.27028,0,0
79,8.728398,15.073167,2.9385157,3.2318363,4.43109,9.185604,12.103096,11.831558,140.24948,0,0
80,8.754,15.073363,2.9329412,3.230425,4.4258995,9.183928,12.102715,11.830858,140.23125,0,0
81,8.776557,15.073419,2.9274664,3.2291427,4.421252,9.18225,12.102218,11.830255,140.21542,0,0
82,8.796259,15.073283,2.9220662,3.2279823,4.417138,9.180671,12.101582,11.829824,140.20163,0,0
83,8.813275,15.072952,2.9167182,3.2269254,4.413529,9.179268,12.1008,11.829601,140.18958,0,0
84,8.827777,15.072454,2.911406,3.2259521,4.4103837,9.178081,12.099898,11.8295765,140.1788,0,0
85,8.838426,15.069097,2.9277608,3.2268956,4.4075727,9.178126,12.097225,11.8313465,140.176,0,0
86,8.845107,15.065565,2.9221456,3.2275584,4.4054055,9.179207,12.095187,11.833344,140.17842,0,0
87,8.850038,15.063957,2.9167175,3.2281091,4.4034853,9.1802435,12.094128,11.834629,140.17122,0,0
88,8.853261,15.06332,2.9114642,3.2285216,4.4016542,9.180868,12.093589,11.835133,140.15903,0,0
89,8.855019,15.063205,2.906406,3.228837,4.3999004,9.180997,12.093347,11.834995,140.14563,0,0
90,8.8556,15.063344,2.90156,3.2291107,4.398272,9.180704,12.093254,11.834458,140.13321,0,0
91,8.855259,15.063537,2.896926,3.229387,4.3968334,9.180125,12.093181,11.833754,140.12277,0,0
92,8.854187,15.063662,2.8924901,3.2296872,4.3956327,9.179417,12.093043,11.833071,140.11461,0,0
93,8.852503,15.06363,2.8882265,3.2300115,4.3946915,9.178718,12.09278,11.832546,140.1085,0,0
94,8.850282,15.063414,2.8841052,3.2303472,4.39401,9.178127,12.09237,11.832248,140.10419,0,0
95,8.847565,15.063026,2.880099,3.2306738,4.3935695,9.177724,12.091831,11.8322,140.10126,0,0
96,8.844377,15.0625105,2.8761861,3.2309685,4.3933372,9.1775465,12.091192,11.832382,140.09929,0,0
97,8.839789,15.06196,2.8656447,3.2330267,4.3933625,9.177361,12.09131,11.832186,140.09969,0,0
98,8.835764,15.061724,2.864868,3.235092,4.3935723,9.17769,12.091312,11.832407,140.1023,0,0
99,8.830782,15.061073,2.8638294,3.236897,4.393914,9.178334,12.091012,11.832898,140.10384,0,0
100,8.824992,15.060289,2.8625798,3.2384205,4.3943195,9.179185,12.090593,11.833517,140.10468,0,0
101,8.818562,15.059555,2.8611736,3.2396703,4.3947515,9.180164,12.090182,11.834171,140.10521,0,0
102,8.811656,15.0589485,2.8596623,3.2406673,4.3951917,9.181213,12.089852,11.834802,140.10564,0,0
103,8.804423,15.058523,2.8580918,3.2414446,4.3956356,9.182297,12.089642,11.835382,140.10628,0,0
104,8.796997,15.0582905,2.8565035,3.24204,4.3960896,9.183395,12.089564,11.835903,140.10728,0,0
105,8.789476,15.058246,2.8549273,3.2424881,4.396566,9.184504,12.089616,11.836376,140.10881,0,0
106,8.781943,15.05836,2.8533883,3.2428238,4.3970766,9.185624,12.089792,11.836819,140.11101,0,0
107,8.774462,15.058624,2.8519034,3.2430773,4.3976355,9.186776,12.090079,11.837252,140.1139,0,0
108,8.767073,15.059015,2.850485,3.2432735,4.398255,9.187973,12.090468,11.837699,140.11757,0,0
109,8.758237,15.0569935,2.867176,3.2454662,4.3988886,9.190136,12.089549,11.839591,140.12907,0,0
110,8.747953,15.055013,2.8663752,3.247324,4.399877,9.193215,12.08934,11.8417,140.14583,0,0
111,8.73797,15.054885,2.865682,3.249012,4.400885,9.196148,12.090072,11.843149,140.15317,0,0
112,8.728185,15.055739,2.8651052,3.2505207,4.401807,9.198619,12.091334,11.843896,140.1559,0,0
113,8.718668,15.05718,2.8646786,3.2519002,4.4026604,9.20057,12.092934,11.844092,140.1576,0,0
