"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 10/6/1920)"
Date,"7/9/2026 2:52:03 PM"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,"C:/Users/ANC/OneDrive - NIVA/Projects/2025/2025CLIMAX/WP1/RPackage/ecocx/inst/extdata/anchovy_bay_ecosim_ex.eiixml"
"<HEADER ecosim/>"
EcosimScenario,"Scene 1"
TimeSeries,-
StartYear,0
"<HEADER end/>"

Data,"PredationMortality of Phytoplankton"

timestep\group,Benthos,Zooplankton,
1,2.0829499,79.20051
2,2.0676408,57.231026
3,2.0763767,43.174328
4,2.1098182,36.730335
5,2.1387477,35.75432
6,2.1409187,37.85544
7,2.1192937,41.00418
8,2.0861402,43.840725
9,2.0517008,45.80131
10,2.022506,46.94694
11,2.00194,47.603367
12,1.9908158,48.08402
13,1.9880745,48.581997
14,1.99184,49.17602
15,1.9999589,49.870945
16,2.0106122,50.644993
17,2.0223641,51.47448
18,2.0342145,52.34771
19,2.0455003,53.26367
20,2.0558078,54.2262
21,2.0649202,55.23855
22,2.072776,56.300354
23,2.0794225,57.40667
24,2.0849931,58.54966
25,2.0896323,59.720024
26,2.0936058,60.91044
27,2.0970764,62.111206
28,2.1002238,63.314625
29,2.1031933,64.51473
30,2.106095,65.70709
31,2.109002,66.88872
32,2.1119528,68.05747
33,2.1149611,69.21194
34,2.1180198,70.35115
35,2.1211088,71.47444
36,2.124201,72.58117
37,2.127176,73.67038
38,2.130162,74.74694
39,2.1330545,75.80574
40,2.1358442,76.84387
41,2.1385255,77.85917
42,2.141095,78.84994
43,2.1435497,79.81484
44,2.1458893,80.75274
45,2.1481133,81.66254
46,2.1502235,82.54327
47,2.1522233,83.39418
48,2.1541157,84.21466
49,2.1560485,85.00483
50,2.1577704,85.75525
51,2.1594234,86.475395
52,2.1609902,87.16832
53,2.1624606,87.83516
54,2.1638315,88.476204
55,2.165105,89.0911
56,2.1662862,89.67955
57,2.1673815,90.24122
58,2.1683974,90.77612
59,2.1693418,91.28444
60,2.1702197,91.76662
61,2.1707625,92.22133
62,2.17152,92.678505
63,2.1721675,93.11076
64,2.1727536,93.512764
65,2.1733012,93.883415
66,2.173822,94.224205
67,2.1743178,94.53781
68,2.1747885,94.82695
69,2.1752295,95.09411
70,2.1756372,95.34114
71,2.1760092,95.56942
72,2.176342,95.779724
73,2.1764917,95.97227
74,2.1767662,96.1667
75,2.176982,96.34638
76,2.1771612,96.50897
77,2.177317,96.654335
78,2.1774528,96.78347
79,2.1775725,96.89802
80,2.1776783,96.999756
81,2.1777701,97.09037
82,2.1778471,97.17121
83,2.1779118,97.24365
84,2.1779625,97.308556
85,2.177863,97.365616
86,2.1779025,97.433495
87,2.1779094,97.494965
88,2.1779037,97.54754
89,2.1778932,97.59076
90,2.1778805,97.62542
91,2.1778672,97.65289
92,2.1778543,97.67485
93,2.1778395,97.69265
94,2.1778252,97.7076
95,2.177808,97.72069
96,2.177789,97.73265
97,2.1777594,97.74362
98,2.1777492,97.75832
99,2.1777368,97.774185
100,2.177725,97.79085
101,2.1777153,97.80822
102,2.1777055,97.82617
103,2.1776974,97.84492
104,2.1776915,97.86464
105,2.1776888,97.885666
106,2.1776912,97.90852
107,2.1776989,97.93365
108,2.1777115,97.96154
109,2.1775947,97.99161
110,2.1776361,98.04277
111,2.177666,98.097725
112,2.1777017,98.15422
113,2.1777508,98.21188
114,2.1778128,98.2714
115,2.177891,98.33421
116,2.1779826,98.40164
117,2.1780882,98.47507
118,2.1782072,98.55556
119,2.178337,98.64379
120,2.1784782,98.74039
121,2.1786523,98.84531
122,2.1788294,98.96041
123,2.179023,99.085945
124,2.1792293,99.22185
125,2.1794488,99.36776
126,2.179678,99.52314
127,2.1799197,99.68755
128,2.180172,99.860504
129,2.1804357,100.041695
130,2.1807106,100.23088
131,2.1809998,100.42812
132,2.1812992,100.63334
133,2.1815922,100.845985
134,2.1819272,101.07212
135,2.1822734,101.307556
136,2.1826315,101.55142
137,2.1829998,101.803246
138,2.1833766,102.06245
139,2.1837597,102.328545
140,2.1841495,102.60115
141,2.1845405,102.87959
142,2.1849349,103.16346
143,2.185327,103.4514
144,2.1857126,103.741875
145,2.1858418,104.03166
146,2.1862092,104.34927
147,2.1865714,104.66429
148,2.1869357,104.9716
149,2.1872973,105.26907
150,2.187651,105.556694
151,2.18799,105.83542
152,2.1883104,106.10673
153,2.1886091,106.372025
154,2.1888862,106.63253
155,2.189141,106.88897
156,2.1893766,107.14169
157,2.189414,107.38867
158,2.1895916,107.64938
159,2.189788,107.9062
160,2.1899927,108.15534
161,2.1901958,108.39498
162,2.1903896,108.62444
163,2.1905732,108.84414
164,2.1907406,109.05474
165,2.1908932,109.25729
166,2.1910355,109.45285
167,2.1911678,109.64235
168,2.1912956,109.82641
169,2.191424,110.00497
170,2.191533,110.18083
171,2.1916513,110.35419
172,2.1917825,110.52496
173,2.1919289,110.69259
174,2.1920915,110.85649
175,2.1922684,111.01584
176,2.1924527,111.16986
177,2.1926482,111.31839
178,2.1928418,111.460754
179,2.193036,111.59719
180,2.1932244,111.72763
181,2.1936631,111.85725
182,2.1938095,111.96842
183,2.1938996,112.07535
184,2.1939838,112.18247
185,2.1940906,112.29143
186,2.1942232,112.40148
187,2.19439,112.51143
188,2.1945708,112.6187
189,2.194765,112.72182
190,2.1949515,112.81877
191,2.1951227,112.90878
192,2.1952753,112.99149
193,2.1952822,113.06301
194,2.1953435,113.13504
195,2.1954129,113.2043
196,2.1954825,113.2701
197,2.195547,113.331726
198,2.1956031,113.38879
199,2.1956482,113.44072
200,2.1956816,113.4873
201,2.195701,113.52813
202,2.1957011,113.562775
203,2.1956952,113.59186
204,2.195669,113.614586
205,2.1951623,113.61735
206,2.195136,113.64201
207,2.1951811,113.666466
208,2.1952343,113.68394
209,2.1952631,113.691376
210,2.1952593,113.68772
211,2.1952302,113.67361
212,2.1951723,113.64968
213,2.1950955,113.61714
214,2.1949985,113.57672
215,2.1948955,113.52966
216,2.1947873,113.47642
217,2.1949444,113.42299
218,2.194745,113.34791
219,2.1945324,113.268295
220,2.1943343,113.18694
221,2.1941743,113.104485
222,2.1940393,113.01872
223,2.1939223,112.92738
224,2.1937997,112.82755
225,2.1936638,112.71731
226,2.1935012,112.59507
227,2.1932983,112.45963
228,2.1930537,112.31074
229,2.193045,112.15303
230,2.1926818,111.96641
231,2.1922345,111.76871
232,2.1917558,111.564156
233,2.1912527,111.35284
234,2.1907346,111.13342
235,2.190191,110.9031
236,2.1896145,110.65931
237,2.1889963,110.399506
238,2.1883304,110.12197
239,2.1876125,109.825455
240,2.1868424,109.509384
241,2.1863587,109.17665
242,2.1855023,108.79875
243,2.184566,108.40497
244,2.1835876,107.99967
245,2.1825893,107.58331
246,2.181576,107.153564
247,2.1805441,106.70688
248,2.1794963,106.2401
249,2.1784265,105.749916
250,2.1773345,105.23415
251,2.176219,104.690926
252,2.175082,104.11931
253,2.1745336,103.52184
254,2.1733327,102.83555
255,2.1721735,102.13383
256,2.1710186,101.422966
257,2.1698515,100.701485
258,2.1686604,99.96377
259,2.1674364,99.20311
260,2.1661737,98.41349
261,2.164871,97.59054
262,2.1635315,96.73168
263,2.162158,95.83598
264,2.1607556,94.903946
265,2.1595836,93.93821
266,2.158125,92.916824
267,2.1567116,91.870735
268,2.1552937,90.80583
269,2.1538472,89.72435
270,2.152359,88.62698
271,2.1508267,87.51438
272,2.149251,86.38789
273,2.1476355,85.24989
274,2.1459875,84.10389
275,2.1443155,82.95419
276,2.1426272,81.80598
277,2.141163,80.66557
278,2.1395028,79.5244
279,2.1379077,78.40494
280,2.1363456,77.31665
281,2.1348028,76.26629
282,2.133275,75.25908
283,2.1317682,74.29959
284,2.1302893,73.39148
285,2.1288476,72.53735
286,2.127459,71.7394
287,2.1261413,70.99966
288,2.1249106,70.320114
289,2.1240168,69.7033
290,2.1230743,69.14168
291,2.1223068,68.64683
292,2.121687,68.22267
293,2.121197,67.87087
294,2.1208327,67.59174
295,2.1205947,67.38474
296,2.1204886,67.24924
297,2.1205206,67.18461
298,2.120697,67.190186
299,2.1210248,67.265396
300,2.1215065,67.40943
301,2.1226532,67.622154
302,2.123586,67.88284
303,2.1247582,68.20937
304,2.1260858,68.605385
305,2.1275187,69.0705
306,2.1290276,69.60136
307,2.1306055,70.193726
308,2.1322517,70.84307
309,2.1339715,71.54527
310,2.135772,72.29674
311,2.1376553,73.093864
312,2.1396232,73.93352
313,2.141804,74.81254
314,2.1439576,75.72146
315,2.1462045,76.663216
316,2.1485121,77.63591
317,2.1508598,78.636475
318,2.153229,79.66079
319,2.1556072,80.704506
320,2.1579883,81.7635
321,2.1603618,82.83346
322,2.1627228,83.91046
323,2.1650631,84.99076
324,2.1673772,86.07071
325,2.1694996,87.146
326,2.171746,88.22769
327,2.1739097,89.29852
328,2.176014,90.352585
329,2.178071,91.386955
330,2.1800797,92.400185
331,2.182036,93.39149
332,2.1839328,94.360344
333,2.1857612,95.30601
334,2.1875162,96.227974
335,2.1891913,97.125626
336,2.1907852,97.9985
337,2.1912477,98.839294
338,2.1927962,99.76631
339,2.193997,100.64714
340,2.1950715,101.46603
341,2.1961036,102.22385
342,2.197111,102.92882
343,2.198084,103.59068
344,2.19901,104.21871
345,2.1998742,104.82049
346,2.2006629,105.401634
347,2.2013717,105.96611
348,2.2019963,106.51581
349,2.2044713,107.06286
350,2.204755,107.39191
351,2.2051506,107.7554
352,2.2054417,108.16376
353,2.20563,108.61105
354,2.2057512,109.08292
355,2.2058377,109.56273
356,2.2059104,110.034935
357,2.2059789,110.487305
358,2.2060392,110.9115
359,2.2060843,111.303505
360,2.2061033,111.66314
361,2.218592,112.135475
362,2.2212586,111.580284
363,2.2209716,110.93692
364,2.2184908,110.39976
365,2.2148972,110.08165
366,2.2111561,110.02579
367,2.207951,110.22211
368,2.2056265,110.62403
369,2.204249,111.167175
370,2.2036967,111.78452
371,2.2037585,112.41817
372,2.2042,113.0253
373,2.205986,113.60493
374,2.2063887,114.04896
375,2.206541,114.43263
376,2.2066035,114.77958
377,2.2066526,115.10573
378,2.2067451,115.42214
379,2.2069008,115.73444
380,2.207135,116.04504
381,2.20744,116.35329
382,2.2077901,116.656265
383,2.2081504,116.95036
384,2.2084765,117.23178
385,2.206536,117.42797
386,2.207571,117.75272
387,2.2083912,118.056915
388,2.2087545,118.3156
389,2.208679,118.529495
390,2.2082422,118.70965
391,2.2075207,118.86896
392,2.2066138,119.02018
393,2.2055721,119.17219
394,2.2044628,119.33179
395,2.2033117,119.50192
396,2.2021506,119.68412
397,2.2053275,120.04532
398,2.2014272,120.07751
399,2.1988852,120.17236
400,2.1970434,120.33101
401,2.1955786,120.53636
402,2.194347,120.770905
403,2.193262,121.02047
404,2.1922548,121.273605
405,2.1912618,121.5219
406,2.1902313,121.75935
407,2.1891234,121.982605
408,2.1879284,122.19106
409,2.1846201,122.29795
410,2.1846082,122.56063
411,2.1837165,122.77491
412,2.1824868,122.95557
413,2.181051,123.11109
414,2.1794536,123.24732
415,2.177722,123.368866
416,2.1759288,123.48135
417,2.1740768,123.58624
418,2.1721897,123.68535
419,2.170285,123.77951
420,2.168372,123.868835
421,2.1625078,123.7743
422,2.1631749,124.01097
423,2.1623816,124.170044
424,2.1611118,124.280846
425,2.159568,124.35628
426,2.1578364,124.40625
427,2.1560059,124.43989
428,2.1541603,124.46529
429,2.1523464,124.486946
430,2.1506033,124.50824
431,2.1489923,124.53267
432,2.147513,124.56016
433,2.0149558,118.49435
434,2.0645437,122.24146
435,2.1033335,125.84183
436,2.135197,128.62561
437,2.154091,130.14987
438,2.1631238,130.62163
439,2.1659763,130.36595
440,2.164957,129.66483
441,2.1616738,128.74925
442,2.1572397,127.789894
443,2.152531,126.90461
444,2.1481755,126.16123
445,2.1434548,125.53757
446,2.1416361,125.18101
447,2.1402812,124.944466
448,2.1395078,124.79811
449,2.1391528,124.708954
450,2.1389928,124.646774
451,2.138871,124.59036
452,2.1386955,124.52741
453,2.1384547,124.454056
454,2.1381714,124.37113
455,2.137888,124.28251
456,2.1376657,124.193085
457,2.1390953,124.17179
458,2.138056,124.02459
459,2.1377401,123.91035
460,2.137802,123.823715
461,2.138092,123.75621
462,2.138517,123.69913
463,2.139005,123.64535
464,2.1395187,123.59032
465,2.1400018,123.52965
466,2.140435,123.46221
467,2.1408005,123.38741
468,2.1410882,123.30578
469,2.1405625,123.19015
470,2.1410925,123.1279
471,2.1414185,123.05925
472,2.1415763,122.98093
473,2.1416373,122.89716
474,2.1416302,122.8114
475,2.1415915,122.727516
476,2.141529,122.647415
477,2.1414633,122.57327
478,2.1414082,122.50614
479,2.141362,122.44588
480,2.1413429,122.393295
481,2.1384208,122.242775
482,2.1397653,122.310936
483,2.1407535,122.37067
484,2.14135,122.39692
485,2.141656,122.39144
486,2.1417825,122.36443
487,2.141831,122.32773
488,2.1418386,122.28884
489,2.14184,122.2535
490,2.1418662,122.226036
491,2.1419132,122.2075
492,2.1419857,122.19832
