"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 10/6/1920)"
Date,"7/9/2026 2:52:03 PM"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,"C:/Users/ANC/OneDrive - NIVA/Projects/2025/2025CLIMAX/WP1/RPackage/ecocx/inst/extdata/anchovy_bay_ecosim_ex.eiixml"
"<HEADER ecosim/>"
EcosimScenario,"Scene 1"
TimeSeries,-
StartYear,0
"<HEADER end/>"

Data,"PredationMortality of Shrimp"

timestep\group,Seals,Cod,Whiting,
1,0.011378195,0.12353417,0.06977858
2,0.011316752,0.12158504,0.06972521
3,0.011424269,0.12127503,0.07040813
4,0.011600758,0.12167569,0.07143811
5,0.01187483,0.12277793,0.072954215
6,0.012396549,0.1256393,0.07560779
7,0.013313855,0.13198346,0.08003452
8,0.014606299,0.14203687,0.08620136
9,0.01607733,0.15472575,0.09329601
10,0.017458268,0.16823037,0.100187376
11,0.018531919,0.18071154,0.1059295
12,0.019188672,0.19083142,0.10997948
13,0.019416455,0.19881836,0.112184815
14,0.019272506,0.20237641,0.11268657
15,0.01885571,0.20292039,0.11181164
16,0.018269064,0.20104454,0.10995366
17,0.017624145,0.19759823,0.10749868
18,0.016965387,0.19321589,0.10477288
19,0.016322263,0.18838045,0.10202308
20,0.015719412,0.18345569,0.0994172
21,0.015172652,0.1786874,0.09705546
22,0.014690044,0.17422685,0.09498484
23,0.0142739555,0.17015915,0.09321315
24,0.013918703,0.16650449,0.09172106
25,0.013614848,0.16391064,0.09047238
26,0.013351562,0.16095729,0.08942155
27,0.013119327,0.15829359,0.08852433
28,0.012907664,0.15585576,0.087733686
29,0.012707978,0.15358573,0.08700932
30,0.012513697,0.15143503,0.08631905
31,0.012320243,0.14936632,0.08563957
32,0.012124884,0.14735392,0.084955886
33,0.011926432,0.14538299,0.084260345
34,0.0117249265,0.14344807,0.083551124
35,0.011521253,0.14155091,0.08283064
36,0.011316795,0.1396983,0.082104035
37,0.011129659,0.13935621,0.0813783
38,0.010944336,0.13751325,0.08065917
39,0.010764549,0.13577144,0.07996068
40,0.01059004,0.13413075,0.07928357
41,0.010421002,0.13259196,0.07862942
42,0.010257684,0.13115478,0.07799962
43,0.010100309,0.12981768,0.0773952
44,0.009949,0.128578,0.07681668
45,0.009803789,0.12743191,0.076264076
46,0.009664642,0.12637495,0.07573718
47,0.009531441,0.12540211,0.07523543
48,0.009404054,0.12450819,0.07475812
49,0.009296109,0.12137432,0.074303776
50,0.009193339,0.12079538,0.073872805
51,0.009093306,0.12020448,0.07345196
52,0.008997455,0.11962248,0.07304802
53,0.008906425,0.11906275,0.07266433
54,0.008820417,0.11853378,0.072302245
55,0.00873938,0.118040465,0.07196197
56,0.008663124,0.11758547,0.07164288
57,0.008591358,0.11716929,0.071343854
58,0.008523759,0.11679132,0.071063474
59,0.008459993,0.11644993,0.07080025
60,0.0083997315,0.116143085,0.070552684
61,0.008355126,0.11858204,0.070320055
62,0.008313263,0.118110605,0.07009999
63,0.008277334,0.11774328,0.0699064
64,0.008244928,0.11745188,0.069729045
65,0.008214754,0.11721704,0.06956217
66,0.008186131,0.117024906,0.06940242
67,0.008158704,0.11686555,0.06924806
68,0.008132372,0.116732456,0.06909855
69,0.008107173,0.11662161,0.06895413
70,0.008083244,0.11653095,0.06881561
71,0.008060747,0.11645968,0.068683974
72,0.008039839,0.11640762,0.06856017
73,0.0080325985,0.11738276,0.06844518
74,0.008027061,0.11727871,0.06833907
75,0.008024738,0.11721823,0.06824757
76,0.0080246525,0.117191374,0.06816689
77,0.008026251,0.11719104,0.06809467
78,0.00802917,0.11721174,0.0680292
79,0.0080331685,0.117249094,0.06796926
80,0.008038097,0.117299765,0.06791401
81,0.008043865,0.117361285,0.067862995
82,0.008050439,0.11743207,0.06781598
83,0.008057815,0.11751109,0.06777297
84,0.008065994,0.11759762,0.06773399
85,0.008074984,0.11848521,0.067699194
86,0.0080847535,0.11851588,0.067668304
87,0.008096411,0.118569694,0.067645535
88,0.008109197,0.118639305,0.06762781
89,0.008122694,0.11871975,0.06761324
90,0.00813663,0.11880732,0.06760055
91,0.008150844,0.11889915,0.06758892
92,0.008165254,0.11899345,0.06757794
93,0.008179838,0.11908902,0.06756754
94,0.008194617,0.11918532,0.06755779
95,0.008209635,0.11928225,0.06754899
96,0.008224937,0.11937998,0.06754139
97,0.008240562,0.11909468,0.06753515
98,0.008256543,0.11920228,0.06753056
99,0.008272638,0.11929656,0.067525536
100,0.0082890205,0.11938179,0.067521125
101,0.008305762,0.11946086,0.06751777
102,0.00832285,0.11953542,0.06751558
103,0.008340241,0.11960644,0.0675144
104,0.008357877,0.11967448,0.067513995
105,0.008375686,0.119739585,0.06751403
106,0.008393605,0.11980178,0.067514256
107,0.008411581,0.11986097,0.06751439
108,0.00842957,0.119917035,0.06751424
109,0.008447529,0.12063159,0.06751375
110,0.008465415,0.120626196,0.06751251
111,0.008484259,0.12062874,0.06751406
112,0.0085033765,0.12063404,0.06751581
113,0.008522395,0.12063905,0.06751629
114,0.00854109,0.12064145,0.06751453
115,0.008559341,0.12063974,0.06750999
116,0.008577094,0.12063292,0.06750242
117,0.008594349,0.12062064,0.0674919
118,0.008611146,0.120603025,0.067478634
119,0.008627551,0.1205804,0.06746295
120,0.008643619,0.120553285,0.06744519
121,0.008659398,0.11982905,0.067425445
122,0.008674934,0.119816415,0.06740418
123,0.00868961,0.11977834,0.067377634
124,0.008703866,0.11972182,0.06734789
125,0.0087179085,0.11965157,0.06731606
126,0.008731803,0.1195707,0.06728259
127,0.008745548,0.119481266,0.06724754
128,0.008759097,0.11938444,0.06721082
129,0.0087723825,0.11928096,0.06717221
130,0.008785337,0.11917118,0.06713134
131,0.00879789,0.11905528,0.067087986
