"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 10/6/1920)"
Date,"7/9/2026 2:52:03 PM"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,"C:/Users/ANC/OneDrive - NIVA/Projects/2025/2025CLIMAX/WP1/RPackage/ecocx/inst/extdata/anchovy_bay_ecosim_ex.eiixml"
"<HEADER ecosim/>"
EcosimScenario,"Scene 1"
TimeSeries,-
StartYear,0
"<HEADER end/>"

Data,Mortality

timestep\group,1,2,3,4,5,6,7,8,9,10,11
195,0.03404074,0.12125384,0.41836503,0.62846345,0.7116395,1.1961762,2.7357347,2.9606988,35.020153,129.67857,0
196,0.034017745,0.12124424,0.41815123,0.6282356,0.7121291,1.1965581,2.735102,2.9613788,35.021458,129.73877,0
197,0.03400219,0.12123811,0.4179059,0.62794197,0.7126052,1.1969376,2.7345278,2.9620678,35.02291,129.7948,0
198,0.033994157,0.12123608,0.41764197,0.6276093,0.7130679,1.197314,2.734033,2.9627502,35.024483,129.84601,0
199,0.033993572,0.12123829,0.4173688,0.6272596,0.71351796,1.1976908,2.7336295,2.9634218,35.026146,129.89247,0
200,0.034000225,0.12124467,0.41709337,0.62691045,0.7139567,1.1980708,2.7333233,2.9640818,35.027874,129.9337,0
201,0.03401377,0.12125505,0.41682035,0.62657577,0.71438533,1.1984577,2.7331157,2.9647336,35.029663,129.9697,0
202,0.034033835,0.121269226,0.41655317,0.6262658,0.7148052,1.1988554,2.7330067,2.965383,35.031483,130.00082,0
203,0.034059998,0.121286966,0.41629413,0.6259882,0.7152177,1.199267,2.7329972,2.9660347,35.033264,130.0255,0
204,0.034091804,0.12130814,0.41604468,0.62574816,0.715624,1.199695,2.7330854,2.9666932,35.035088,130.04523,0
205,0.03412888,0.1213327,0.4327758,0.6382828,0.71602505,1.2001374,2.7332668,2.9673448,35.03526,130.1245,0
206,0.034170844,0.12136055,0.43253243,0.6380426,0.7164196,1.2005459,2.7335036,2.9678895,35.034252,130.12839,0
207,0.034219667,0.1213953,0.43227002,0.63769233,0.716808,1.2009417,2.7338152,2.9683836,35.035343,130.12611,0
208,0.03427548,0.12143504,0.4319982,0.63726693,0.7171878,1.201302,2.7341993,2.9688358,35.03772,130.12114,0
209,0.03433844,0.12147873,0.43172392,0.6367979,0.7175633,1.2016342,2.7346551,2.9692905,35.040657,130.11217,0
210,0.034408476,0.12152564,0.43145174,0.63630974,0.7179403,1.2019591,2.7351813,2.9697926,35.043663,130.09776,0
211,0.034485232,0.12157529,0.43118468,0.6358208,0.7183228,1.2023022,2.7357798,2.9703765,35.046497,130.07582,0
212,0.034568135,0.12162743,0.43092456,0.63534397,0.7187132,1.2026839,2.7364542,2.9710567,35.049095,130.0467,0
213,0.034656487,0.121682145,0.43067285,0.6348886,0.719111,1.2031173,2.737214,2.97183,35.051407,130.0099,0
214,0.034749594,0.1217398,0.4304305,0.6344619,0.71951497,1.2036085,2.7380686,2.9726796,35.053482,129.96602,0
215,0.03484685,0.12180078,0.43019825,0.6340698,0.71992284,1.2041566,2.7390306,2.9735827,35.05535,129.91412,0
