"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 10/6/1920)"
Date,"7/9/2026 2:52:03 PM"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,"C:/Users/ANC/OneDrive - NIVA/Projects/2025/2025CLIMAX/WP1/RPackage/ecocx/inst/extdata/anchovy_bay_ecosim_ex.eiixml"
"<HEADER ecosim/>"
EcosimScenario,"Scene 1"
TimeSeries,-
StartYear,0
"<HEADER end/>"

Data,"PredationMortality of Cod"

timestep\group,Whales,Seals,Whiting,
1,0.024005514,0.012132361,0.09300455
2,0.021782218,0.0114325015,0.083970055
3,0.020309998,0.011018182,0.07796905
4,0.01911162,0.0107107535,0.07323483
5,0.017950524,0.010463825,0.068934195
6,0.016949536,0.01039795,0.06548856
7,0.016740128,0.0107848,0.06482597
8,0.017353317,0.011661836,0.06719318
9,0.018769333,0.01295096,0.07260671
10,0.020910805,0.014483224,0.08083917
11,0.023641877,0.016050322,0.09142977
12,0.026827201,0.017471552,0.103851944
13,0.030270386,0.018607618,0.11732955
14,0.033591438,0.019351149,0.1303913
15,0.0365517,0.019708725,0.14195506
16,0.038910292,0.019723244,0.15089805
17,0.040755402,0.019538336,0.15746035
18,0.042018812,0.019197546,0.16140029
19,0.042618893,0.01872921,0.16251317
20,0.042558927,0.01817056,0.16095598
21,0.04191338,0.017557338,0.15715986
22,0.04059348,0.016922386,0.15174738
23,0.038967054,0.016296307,0.14543524
24,0.037248068,0.015695836,0.13878421
25,0.035538074,0.015129059,0.13219014
26,0.03384659,0.014587419,0.12568882
27,0.032269474,0.014082202,0.11964729
28,0.030821972,0.013609896,0.11411968
29,0.02950458,0.013166228,0.10910342
30,0.028309036,0.012746823,0.10456318
31,0.027222905,0.0123477345,0.10044838
32,0.026232734,0.01196581,0.0967053
33,0.02532599,0.011598844,0.09328441
34,0.024492063,0.011245576,0.090143956
35,0.02372263,0.010905572,0.08725121
36,0.023011489,0.010578996,0.08458173
37,0.02235421,0.010281533,0.08211832
38,0.021658812,0.009974503,0.079513825
39,0.021030666,0.009688084,0.077164665
40,0.020464655,0.009421173,0.07505076
41,0.019955942,0.009172955,0.07315324
42,0.01949988,0.00894262,0.07145416
43,0.019091964,0.008729287,0.06993621
44,0.01872789,0.008531988,0.06858284
45,0.01840353,0.008349693,0.06737839
46,0.018115032,0.008181355,0.0663082
47,0.017858779,0.008025911,0.065358594
48,0.017631466,0.007882345,0.06451712
49,0.017430088,0.0077611413,0.06377207
50,0.017377263,0.007684209,0.06358135
51,0.017305965,0.0076038996,0.063321576
52,0.01722338,0.0075231097,0.06301953
53,0.017135145,0.0074437703,0.06269624
54,0.017045628,0.0073671835,0.062368024
55,0.016958132,0.0072941994,0.062047202
56,0.016875077,0.007225335,0.06174275
57,0.016798105,0.007160846,0.061460834
58,0.016728267,0.007100804,0.061205383
59,0.01666615,0.00704515,0.060978547
60,0.016611986,0.006993738,0.060781196
61,0.016565757,0.006956649,0.060613595
62,0.016377995,0.0068835285,0.059918027
63,0.016236693,0.0068262657,0.059395585
64,0.016132314,0.006780918,0.05901066
65,0.01605722,0.006744722,0.058734726
66,0.016005252,0.0067156428,0.05854483
67,0.01597149,0.006692162,0.058422636
68,0.015952103,0.0066731856,0.058353864
69,0.015943302,0.0066579417,0.058327705
70,0.015940366,0.0066459207,0.058336306
71,0.015942179,0.006636807,0.05837417
72,0.015948055,0.0066304016,0.058437556
73,0.015957605,0.006636384,0.058524106
74,0.015915638,0.006630172,0.05842612
75,0.015888741,0.006630339,0.05839079
76,0.015874265,0.00663553,0.058407567
77,0.015870081,0.006644791,0.058467783
78,0.015874399,0.0066573853,0.058564022
79,0.015885696,0.006672722,0.058689956
80,0.015902724,0.006690332,0.05884022
81,0.015924495,0.006709853,0.059010416
82,0.015950251,0.0067310208,0.059197094
83,0.015979465,0.0067536347,0.05939759
84,0.016011773,0.0067775585,0.059609894
85,0.016046947,0.006802683,0.059832595
86,0.01604097,0.006816995,0.05989626
87,0.01604538,0.0068350798,0.059996586
88,0.016058505,0.0068559954,0.060126886
89,0.016078938,0.006879087,0.06028153
90,0.016105426,0.0069038426,0.060455475
91,0.01613685,0.0069298483,0.060644254
92,0.016172245,0.0069567873,0.060844086
93,0.016210817,0.0069844276,0.06105186
94,0.016251944,0.007012612,0.061265215
95,0.016295183,0.0070412387,0.061482444
96,0.016340207,0.007070257,0.061702367
97,0.016386796,0.0070996275,0.061924137
98,0.016455222,0.0071349544,0.06222707
99,0.01651519,0.007167813,0.062493134
100,0.016568763,0.007198865,0.06273021
101,0.01661757,0.0072285957,0.06294462
102,0.01666286,0.0072573386,0.063141294
103,0.016705565,0.0072853314,0.06332396
104,0.016746342,0.0073127286,0.063495375
105,0.016785653,0.0073396247,0.06365753
106,0.016823774,0.0073660756,0.063811734
107,0.016860887,0.007392115,0.063958935
108,0.016897095,0.0074177594,0.06409978
109,0.016932424,0.007443008,0.064234704
110,0.01692824,0.007457169,0.064212255
111,0.016928012,0.0074728825,0.064202294
112,0.016930949,0.0074895117,0.0642021
113,0.016936317,0.007506643,0.0642091
114,0.016943397,0.0075239507,0.064220734
115,0.016951462,0.0075411843,0.064234465
116,0.01695988,0.007558158,0.06424816
117,0.016968133,0.007574747,0.06426002
118,0.016975839,0.007590883,0.06426886
119,0.016982751,0.007606548,0.06427391
120,0.016988734,0.007621751,0.06427485
121,0.01699374,0.0076365178,0.06427155
122,0.017036516,0.007661817,0.0644156
123,0.017063329,0.0076822,0.06449735
124,0.017077375,0.007698816,0.06452919
125,0.017081294,0.0077125095,0.06452139
126,0.017077265,0.0077239103,0.06448241
127,0.017066991,0.0077334917,0.06441898
128,0.017051807,0.0077415835,0.0643364
129,0.01703272,0.0077484315,0.06423865
130,0.017010484,0.0077542076,0.064128846
131,0.016985642,0.0077590323,0.064009205
132,0.016958594,0.007762994,0.06388142
133,0.016929623,0.007766162,0.0637467
134,0.016921367,0.007775085,0.06369313
135,0.016900484,0.0077800476,0.063591294
136,0.01686964,0.0077819144,0.06345156
137,0.016831031,0.007781363,0.06328249
138,0.016786452,0.0077789202,0.06309111
139,0.016737323,0.007774999,0.06288295
140,0.016684769,0.0077699115,0.06266253
141,0.016629674,0.007763919,0.062433284
142,0.016572727,0.0077572158,0.062198006
143,0.016514461,0.0077499636,0.06195884
144,0.016455308,0.0077422922,0.06171752
145,0.016395599,0.0077343113,0.061475523
146,0.016275087,0.0077078273,0.061000433
147,0.016165439,0.0076853195,0.06056784
148,0.016064864,0.007665649,0.060170982
149,0.015971798,0.007648073,0.05980396
150,0.01588481,0.0076320344,0.059461348
151,0.015802637,0.00761713,0.059138443
152,0.015724234,0.007603085,0.058831394
153,0.015648846,0.0075897593,0.05853739
154,0.015575968,0.007577113,0.058254607
155,0.015505338,0.007565185,0.05798208
156,0.015436877,0.0075540636,0.057719495
157,0.015370622,0.0075438437,0.057466973
158,0.015290615,0.0075294566,0.057163164
159,0.015212441,0.007516301,0.05686736
160,0.015136628,0.007504298,0.056581486
161,0.015063524,0.007493424,0.056306735
162,0.014993268,0.007483628,0.05604352
163,0.014925818,0.007474847,0.055791687
164,0.014861076,0.007467021,0.055550788
165,0.014798914,0.00746011,0.055320308
166,0.014739212,0.007454099,0.055099785
167,0.014681905,0.0074490034,0.054888956
168,0.014626954,0.007444852,0.054687634
169,0.014574359,0.0074416804,0.054495707
170,0.014557527,0.007450892,0.05444134
171,0.014528577,0.0074559962,0.054340936
172,0.014491183,0.007458437,0.054208323
173,0.0144482115,0.007459269,0.05405431
174,0.014401872,0.007459249,0.053887222
175,0.014353824,0.007458928,0.05371328
176,0.014305278,0.007458686,0.053537074
177,0.014257093,0.0074587767,0.05336182
178,0.014209853,0.007459368,0.053189747
179,0.014163942,0.007460564,0.05302231
180,0.014119608,0.0074624373,0.052860443
181,0.0140769845,0.0074650333,0.05270457
182,0.0140999,0.00749118,0.05279999
183,0.014100944,0.0075090234,0.052811388
184,0.014086167,0.007521234,0.052761734
185,0.014060282,0.007529715,0.052668925
186,0.014026955,0.007535866,0.05254691
187,0.013988981,0.0075406996,0.052406315
188,0.013948456,0.007544936,0.05225513
189,0.013906902,0.0075490605,0.052099105
190,0.013865344,0.007553383,0.05194221
191,0.01382447,0.0075580883,0.051787075
192,0.013784694,0.0075632795,0.051635314
193,0.013746249,0.0075690034,0.05148784
194,0.013734575,0.007584785,0.051442463
195,0.013711905,0.007596346,0.051354185
196,0.013681693,0.0076051014,0.05123622
197,0.013646563,0.007612088,0.051098622
198,0.013608482,0.007618062,0.050948955
199,0.013568889,0.007623568,0.05079278
200,0.013528838,0.0076289955,0.050634164
201,0.013489072,0.007634624,0.050476
202,0.013450098,0.007640638,0.05032032
203,0.013412273,0.0076471707,0.050168492
204,0.013375808,0.007654306,0.05002144
205,0.013340846,0.007662097,0.049879704
206,0.013307463,0.00767058,0.04974364
207,0.013270977,0.0076781013,0.04959516
208,0.013232881,0.0076851198,0.049439978
209,0.013194268,0.0076920013,0.04928228
210,0.013155864,0.0076989904,0.049124874
211,0.013118143,0.0077062533,0.048969623
212,0.013081391,0.007713898,0.04881769
213,0.013045795,0.0077220188,0.048669863
214,0.0130114835,0.0077306973,0.048526708
215,0.012978561,0.0077400105,0.048388664
216,0.012947109,0.0077500325,0.048256118
217,0.012917192,0.007760829,0.048129234
218,0.012947152,0.007796789,0.048230376
219,0.012955332,0.007823282,0.04824865
220,0.012948438,0.007843575,0.048209447
221,0.012931422,0.007859942,0.048131566
222,0.012907925,0.007873956,0.048028834
223,0.0128806,0.007886732,0.0479113
224,0.01285132,0.0078990115,0.047786042
225,0.012821371,0.007911277,0.047657944
226,0.012791599,0.0079238275,0.047530226
227,0.012762527,0.007936832,0.047404904
228,0.012734466,0.007950391,0.047283176
229,0.01270758,0.007964557,0.047165614
230,0.012751937,0.008010038,0.047317795
231,0.012769842,0.008043331,0.04736984
232,0.012769529,0.008068666,0.047352847
233,0.01275699,0.0080889445,0.047289513
234,0.012736614,0.008106204,0.047196418
235,0.0127115585,0.008121861,0.047085486
236,0.012684069,0.00813689,0.046965193
237,0.012655676,0.008151915,0.04684131
238,0.012627401,0.008167331,0.04671767
239,0.012599879,0.008183364,0.046596676
240,0.0125734825,0.008200144,0.04647974
241,0.012548421,0.008217748,0.04636758
242,0.012609104,0.008275006,0.046578135
243,0.012640775,0.00831812,0.04667961
244,0.012652747,0.008352249,0.046707038
245,0.012651699,0.008380874,0.046685517
246,0.012642447,0.00840641,0.046633158
247,0.012628452,0.008430522,0.046562903
248,0.012612145,0.008454335,0.04648382
249,0.012595183,0.0084785735,0.04640204
250,0.012578647,0.008503663,0.04632158
251,0.0125631895,0.008529843,0.046244834
252,0.012549197,0.008557234,0.046173226
253,0.012536859,0.008585921,0.0461071
254,0.012749047,0.0087229535,0.046880864
